customer_id,age,gender,district,residential_status,employment_sector,employment_years,monthly_income_hkd,product_type,loan_amount_hkd,tenor_months,interest_rate_pct,num_existing_loans,num_credit_cards,existing_debt_payment_hkd,new_payment_hkd,dsr,ltv,delinq_24m,months_since_delinq,credit_history_years,tu_credit_score,default_flag
HK1007586,54,F,New Territories,Owner,Construction,3.2,41200.0,Personal Loan,404000,48,12.75,1,1,14040,10790,0.603,,2,3.0,28.6,638,0
HK1007587,27,F,Kowloon,Private Rental,Trade & Logistics,3.6,22000.0,Credit Card,116000,24,28.99,2,4,2090,4640,0.306,,0,,2.4,700,0
HK1007588,31,M,New Territories,Private Rental,Self-Employed,4.4,10500.0,Personal Loan,75000,12,8.75,1,3,3860,6550,0.991,,0,,7.7,624,0
HK1007589,44,M,Kowloon,Living with Family,Retail & F&B,16.5,11200.0,Credit Card,39000,12,25.05,3,3,3050,1560,0.412,,0,,9.2,667,0
HK1007590,45,M,New Territories,Private Rental,Public Sector,4.9,20800.0,Personal Loan,85000,12,8.14,2,3,2590,7400,0.48,,1,19.0,21.2,677,0
HK1007591,41,F,New Territories,Owner,Retail & F&B,,21800.0,Credit Card,119000,24,25.63,1,2,3160,4760,0.363,,2,21.0,9.8,639,0
HK1007592,63,M,New Territories,Owner,Professional Services,5.7,39600.0,Mortgage,2958000,180,4.03,1,1,13910,21920,0.905,0.791,0,,17.7,642,0
HK1007593,41,F,New Territories,Living with Family,Trade & Logistics,11.4,20500.0,Mortgage,1078000,240,4.21,0,3,3980,6650,0.519,0.394,4,19.0,12.7,556,0
HK1007594,54,F,New Territories,Owner,Finance & Insurance,1.8,,Mortgage,4590000,300,2.57,0,3,7810,20750,0.454,0.794,0,,20.6,712,0
HK1007595,25,M,Kowloon,Owner,Public Sector,7.9,14400.0,Credit Card,96000,12,28.59,1,3,710,3840,0.316,,0,,1.9,713,1
HK1007596,32,M,New Territories,Private Rental,Trade & Logistics,16.7,17700.0,Personal Loan,120000,48,7.63,3,3,4010,2910,0.391,,0,,5.0,682,0
HK1007597,41,M,New Territories,Public Housing,Finance & Insurance,4.3,37900.0,Personal Loan,425000,48,8.16,2,1,3490,10410,0.367,,0,,15.1,694,0
HK1007598,25,M,HK Island,Owner,Construction,0.4,26400.0,Personal Loan,303000,48,6.79,1,5,4640,7230,0.45,,4,15.0,1.7,535,1
HK1007599,50,F,Kowloon,Owner,Professional Services,35.0,39100.0,Mortgage,2892000,240,3.0,0,3,4290,16040,0.52,0.644,1,6.0,13.9,697,0
HK1007600,40,F,New Territories,Private Rental,Trade & Logistics,20.1,73900.0,Personal Loan,615000,12,6.81,1,2,5500,53160,0.794,,0,,11.6,686,0
HK1007601,49,M,HK Island,Owner,Professional Services,1.5,35000.0,SME Facility,405000,24,9.55,2,4,880,8100,0.257,0.808,0,,13.2,686,0
HK1007602,40,M,HK Island,Owner,Retail & F&B,0.1,13900.0,Credit Card,49000,12,30.35,2,5,820,1960,0.2,,0,,12.0,730,0
HK1007603,44,F,HK Island,Owner,Public Sector,18.0,30900.0,Personal Loan,229000,48,6.96,0,6,6150,5480,0.376,,0,,13.9,749,0
HK1007604,50,M,New Territories,Owner,Finance & Insurance,6.5,46200.0,Mortgage,2717000,240,3.92,0,2,2210,16350,0.402,0.819,0,,25.7,797,0
HK1007605,37,F,New Territories,Owner,Finance & Insurance,13.2,25000.0,SME Facility,852000,12,8.1,1,3,8090,17040,1.005,0.724,0,,12.3,667,0
HK1007606,41,F,Kowloon,Owner,Trade & Logistics,4.2,14300.0,Mortgage,783000,240,3.97,1,2,2060,4730,0.475,0.7,1,8.0,14.9,665,0
HK1007607,44,M,Kowloon,Private Rental,Self-Employed,5.8,17800.0,Credit Card,34000,24,24.46,1,3,5710,1360,0.397,,3,5.0,15.7,607,0
HK1007608,56,F,HK Island,Private Rental,Finance & Insurance,5.8,47600.0,Personal Loan,657000,36,5.88,1,4,1800,19950,0.457,,0,,20.9,739,0
HK1007609,25,M,Kowloon,Owner,Trade & Logistics,3.8,19800.0,Personal Loan,238000,60,7.7,1,3,5780,4790,0.534,,0,,3.0,653,0
HK1007610,26,F,Kowloon,Owner,Finance & Insurance,10.1,28000.0,Mortgage,1828000,120,3.26,0,3,2530,17870,0.729,0.643,1,22.0,3.8,615,0
HK1007611,29,M,New Territories,Living with Family,Trade & Logistics,6.3,27300.0,Credit Card,192000,24,23.78,1,1,5110,7680,0.468,,0,,7.3,655,0
HK1007612,30,F,New Territories,Owner,Construction,9.6,15000.0,SME Facility,383000,24,10.86,0,1,3460,7660,0.741,0.412,2,9.0,4.2,620,1
HK1007613,36,M,Kowloon,Public Housing,Self-Employed,3.5,26900.0,Credit Card,84000,12,30.27,2,5,2420,3360,0.215,,0,,12.4,730,0
HK1007614,46,F,HK Island,Private Rental,Retail & F&B,,24200.0,SME Facility,608000,24,8.21,0,2,5800,12160,0.742,0.748,3,10.0,10.9,482,1
HK1007615,30,F,New Territories,Owner,Public Sector,8.2,15400.0,Personal Loan,176000,60,6.93,1,3,6850,3480,0.671,,2,8.0,4.1,637,0
HK1007616,25,F,Kowloon,Owner,Trade & Logistics,4.1,14300.0,Credit Card,83000,12,25.81,1,1,8310,3320,0.813,,0,,1.8,633,0
HK1007617,28,F,Kowloon,Owner,Retail & F&B,5.1,9000.0,Credit Card,63000,24,29.37,3,7,2840,2520,0.596,,0,,4.4,709,0
HK1007618,50,M,HK Island,Living with Family,Self-Employed,6.3,15500.0,SME Facility,528000,36,11.32,2,1,5860,10560,1.059,0.756,0,,13.2,614,1
HK1007619,24,M,Kowloon,Public Housing,Retail & F&B,1.3,13500.0,Credit Card,22000,24,27.23,1,2,3400,880,0.317,,0,,2.4,735,0
HK1007620,23,M,Kowloon,Owner,Finance & Insurance,17.6,25500.0,Personal Loan,257000,48,7.34,2,2,3220,6190,0.369,,2,14.0,1.5,575,0
HK1007621,32,M,Kowloon,Owner,Finance & Insurance,3.1,40000.0,Personal Loan,334000,24,10.48,3,2,3920,15490,0.485,,0,,5.5,594,0
HK1007622,40,F,New Territories,Private Rental,Finance & Insurance,2.2,37200.0,Credit Card,151000,12,28.46,2,5,18530,6040,0.66,,2,19.0,17.6,604,1
HK1007623,56,M,HK Island,Public Housing,Finance & Insurance,3.5,38900.0,Credit Card,182000,24,31.48,2,5,11360,7280,0.479,,0,,28.8,757,0
HK1007624,66,M,New Territories,Private Rental,Construction,0.9,43100.0,Personal Loan,461000,36,6.94,3,5,10130,14220,0.565,,0,,18.8,708,0
HK1007625,55,M,HK Island,Private Rental,Professional Services,0.8,37100.0,Mortgage,2798000,180,3.59,2,2,3230,20130,0.63,0.656,0,,26.0,725,0
HK1007626,38,M,HK Island,Private Rental,Finance & Insurance,10.6,24500.0,Mortgage,1078000,120,3.12,1,3,4600,10470,0.615,0.738,0,,12.0,650,0
HK1007627,47,F,HK Island,Living with Family,Construction,,30600.0,Mortgage,2864000,360,3.85,2,4,5110,13430,0.606,0.58,0,,20.6,690,0
HK1007628,63,M,Kowloon,Owner,Construction,1.1,40100.0,Personal Loan,539000,24,9.25,2,1,4530,24690,0.729,,1,7.0,24.6,650,0
HK1007629,43,F,Kowloon,Private Rental,Public Sector,9.8,14800.0,SME Facility,338000,12,8.56,0,2,6300,6760,0.882,0.396,0,,9.9,686,0
HK1007630,39,F,HK Island,Private Rental,Professional Services,9.2,27600.0,Personal Loan,261000,12,8.63,4,2,5320,22780,1.018,,2,6.0,16.9,544,1
HK1007631,31,F,New Territories,Private Rental,Professional Services,2.0,38400.0,Mortgage,2183000,300,3.74,1,5,8410,11210,0.511,0.616,0,,8.8,697,0
HK1007632,61,F,New Territories,Private Rental,Public Sector,6.8,26900.0,Mortgage,2550000,120,3.36,1,2,8290,25050,1.239,0.804,0,,27.6,635,0
HK1007633,57,M,New Territories,Owner,Self-Employed,8.5,23000.0,Personal Loan,226000,12,9.12,0,4,1000,19780,0.903,,0,,31.4,698,0
HK1007634,38,M,New Territories,Living with Family,Trade & Logistics,3.5,33800.0,Credit Card,211000,24,29.37,0,3,8850,8440,0.512,,0,,14.7,705,1
HK1007635,25,F,Kowloon,Owner,Trade & Logistics,1.4,16600.0,Credit Card,50000,12,25.63,1,2,700,2000,0.163,,0,,1.8,734,0
HK1007636,48,M,HK Island,Private Rental,Construction,6.1,43400.0,Credit Card,310000,12,28.22,0,7,8570,12400,0.483,,0,,11.2,668,0
HK1007637,51,M,New Territories,Public Housing,Retail & F&B,3.0,14600.0,Credit Card,27000,24,26.55,0,2,1950,1080,0.208,,0,,27.2,790,0
HK1007638,42,M,HK Island,Living with Family,Trade & Logistics,1.1,16300.0,Credit Card,29000,12,31.91,3,1,870,1160,0.125,,0,,9.6,701,0
HK1007639,52,M,HK Island,Public Housing,Construction,13.4,36800.0,Credit Card,257000,24,23.97,3,3,4300,10280,0.396,,0,,24.9,743,0
HK1007640,42,F,Kowloon,Private Rental,Finance & Insurance,5.8,42200.0,Credit Card,100000,24,25.83,1,5,4010,4000,0.19,,2,3.0,17.6,682,0
HK1007641,36,M,New Territories,Private Rental,Finance & Insurance,3.4,23800.0,Mortgage,1832000,360,3.42,0,2,4680,8140,0.539,0.628,0,,10.8,687,0
HK1007642,41,F,Kowloon,Owner,Retail & F&B,1.9,9600.0,SME Facility,103000,36,6.62,2,3,3180,2060,0.546,0.86,0,,9.3,689,0
HK1007643,42,M,Kowloon,Owner,Retail & F&B,11.6,19300.0,Mortgage,1283000,300,2.97,1,4,4270,6060,0.535,0.5,0,,18.6,679,0
HK1007644,21,M,Kowloon,Living with Family,Finance & Insurance,6.8,25700.0,Credit Card,180000,24,36.0,0,3,13610,7200,0.81,,1,5.0,0.0,571,0
HK1007645,42,F,New Territories,Owner,Finance & Insurance,1.8,26400.0,Personal Loan,245000,12,8.72,1,2,12170,21390,1.271,,0,,12.4,566,0
HK1007646,29,F,HK Island,Owner,Construction,10.4,22600.0,Credit Card,43000,24,24.26,2,3,7720,1720,0.418,,0,,5.1,685,0
HK1007647,64,F,New Territories,Private Rental,Trade & Logistics,4.3,25500.0,Personal Loan,215000,36,5.39,1,2,5320,6480,0.463,,0,,22.5,683,0
HK1007648,57,F,Kowloon,Owner,Trade & Logistics,3.9,37100.0,Personal Loan,459000,48,8.4,3,2,4050,11290,0.413,,0,,32.0,772,0
HK1007649,48,F,New Territories,Living with Family,Retail & F&B,8.6,27900.0,Mortgage,2442000,180,2.61,1,1,4630,16410,0.754,0.627,0,,11.6,715,0
HK1007650,69,F,New Territories,Private Rental,Finance & Insurance,3.4,,Personal Loan,462000,12,7.41,1,5,8980,40060,0.841,,0,,28.7,684,0
HK1007651,38,F,New Territories,Owner,Trade & Logistics,8.7,23300.0,Mortgage,1395000,360,3.91,1,6,6920,6590,0.58,0.587,2,5.0,10.9,607,0
HK1007652,26,M,Kowloon,Public Housing,Professional Services,6.1,33100.0,Personal Loan,222000,60,6.02,2,2,7830,4290,0.366,,0,,2.8,727,0
HK1007653,44,F,New Territories,Owner,Public Sector,6.5,29000.0,SME Facility,1156000,36,8.45,1,4,8250,23120,1.082,0.733,1,1.0,12.8,554,0
HK1007654,24,F,New Territories,Owner,Construction,4.2,17700.0,Personal Loan,152000,48,8.8,3,2,3810,3770,0.428,,0,,1.9,687,0
HK1007655,39,F,HK Island,Public Housing,Professional Services,5.2,30200.0,Mortgage,1509000,240,3.81,1,2,3590,8990,0.417,0.732,3,13.0,11.0,613,0
HK1007656,38,F,HK Island,Private Rental,Retail & F&B,0.0,11900.0,SME Facility,364000,60,6.64,0,5,1870,7280,0.769,0.707,0,,9.0,658,0
HK1007657,38,M,HK Island,Owner,Retail & F&B,10.1,11600.0,Credit Card,71000,12,26.47,0,5,840,2840,0.317,,0,,7.2,721,0
HK1007658,36,M,New Territories,Private Rental,Public Sector,9.6,28400.0,Credit Card,122000,12,33.23,0,3,4350,4880,0.325,,1,4.0,11.8,692,0
HK1007659,29,M,New Territories,Private Rental,Construction,3.5,13200.0,Personal Loan,178000,24,7.12,2,7,1620,7980,0.727,,0,,4.6,645,0
HK1007660,38,M,New Territories,Public Housing,Finance & Insurance,1.9,20700.0,Mortgage,1550000,360,3.92,1,3,3290,7330,0.513,0.579,0,,14.7,674,0
HK1007661,36,F,Kowloon,Private Rental,Professional Services,4.2,25200.0,Credit Card,145000,12,31.72,1,4,5610,5800,0.453,,0,,10.0,674,1
HK1007662,51,M,HK Island,Owner,Retail & F&B,1.8,22500.0,Credit Card,160000,12,29.08,0,2,2880,6400,0.412,,0,,24.8,751,0
HK1007663,33,M,Kowloon,Owner,Finance & Insurance,1.9,33500.0,Credit Card,120000,24,26.18,0,2,1190,4800,0.179,,0,,7.2,738,0
HK1007664,47,M,New Territories,Private Rental,Retail & F&B,0.3,14300.0,Credit Card,45000,12,32.43,0,5,640,1800,0.171,,0,,19.8,743,0
HK1007665,41,M,New Territories,Owner,Construction,5.7,12200.0,Mortgage,713000,360,3.99,3,3,2830,3400,0.511,0.524,0,,10.6,709,0
HK1007666,42,F,HK Island,Private Rental,Retail & F&B,0.3,18200.0,Personal Loan,196000,36,6.81,0,1,2830,6030,0.487,,1,6.0,12.0,648,0
HK1007667,47,F,HK Island,Owner,Finance & Insurance,4.4,46400.0,Personal Loan,621000,60,4.96,2,3,10170,11710,0.472,,0,,11.9,662,0
HK1007668,56,M,Kowloon,Owner,Self-Employed,35.0,20400.0,Personal Loan,149000,36,8.58,2,2,5580,4710,0.504,,0,,25.3,746,0
HK1007669,33,F,New Territories,Private Rental,Public Sector,8.7,25900.0,Credit Card,151000,24,26.77,2,4,5220,6040,0.435,,1,1.0,10.2,651,0
HK1007670,34,F,Kowloon,Private Rental,Finance & Insurance,4.9,24500.0,Mortgage,1937000,300,2.61,2,4,9240,8800,0.736,0.655,4,8.0,11.7,555,0
HK1007671,21,F,Kowloon,Public Housing,Professional Services,12.3,23000.0,Mortgage,2125000,360,4.38,3,2,9240,10620,0.863,0.882,0,,0.0,607,1
HK1007672,38,M,Kowloon,Owner,Retail & F&B,0.7,29400.0,Credit Card,175000,12,34.04,3,2,7870,7000,0.506,,0,,15.9,699,0
HK1007673,41,F,Kowloon,Owner,Retail & F&B,4.4,27600.0,Mortgage,2929000,240,3.43,2,3,6440,16880,0.845,0.574,0,,17.5,644,0
HK1007674,58,F,HK Island,Owner,Finance & Insurance,6.5,24300.0,Credit Card,160000,24,27.36,1,2,3810,6400,0.42,,0,,31.0,714,0
HK1007675,44,M,Kowloon,Living with Family,Retail & F&B,10.7,9000.0,Personal Loan,37000,12,5.46,1,4,2600,3180,0.642,,0,,14.3,741,0
HK1007676,38,F,New Territories,Private Rental,Trade & Logistics,8.7,18200.0,Personal Loan,165000,60,8.39,1,4,650,3380,0.221,,0,,9.2,723,0
HK1007677,42,F,HK Island,Owner,Retail & F&B,9.5,22200.0,Personal Loan,138000,12,10.86,2,5,2810,12190,0.676,,0,,12.8,665,0
HK1007678,48,F,New Territories,Public Housing,Trade & Logistics,5.6,20800.0,SME Facility,282000,36,9.63,1,4,2000,5640,0.367,0.611,0,,20.5,777,0
HK1007679,26,M,New Territories,Owner,Construction,8.4,18700.0,Personal Loan,207000,48,7.36,3,5,4050,4990,0.483,,1,22.0,4.4,637,0
HK1007680,38,M,HK Island,Owner,Trade & Logistics,6.5,20800.0,Credit Card,43000,12,28.75,1,2,4000,1720,0.275,,3,4.0,7.9,611,0
HK1007681,37,F,New Territories,Living with Family,Trade & Logistics,13.9,12400.0,Mortgage,1117000,120,2.68,1,4,2850,10620,1.086,0.518,0,,10.7,601,0
HK1007682,43,F,Kowloon,Private Rental,Finance & Insurance,3.7,29900.0,Credit Card,147000,12,32.45,0,3,7840,5880,0.459,,0,,11.0,695,0
HK1007683,23,M,New Territories,Public Housing,Finance & Insurance,6.2,57000.0,Personal Loan,172000,36,6.13,1,3,1530,5240,0.119,,0,,1.1,716,0
HK1007684,31,F,Kowloon,Public Housing,Professional Services,5.7,36800.0,Personal Loan,161000,36,9.1,0,5,7020,5130,0.33,,0,,8.6,709,0
HK1007685,36,M,New Territories,Owner,Trade & Logistics,5.0,25300.0,Personal Loan,246000,60,6.18,2,4,7570,4780,0.488,,1,2.0,8.6,639,0
HK1007686,48,F,Kowloon,Owner,Trade & Logistics,3.7,17100.0,Personal Loan,190000,24,6.96,2,2,7370,8500,0.928,,0,,14.3,690,0
HK1007687,25,F,Kowloon,Living with Family,Professional Services,3.5,20600.0,Personal Loan,207000,36,5.35,1,1,4830,6240,0.537,,0,,3.5,683,0
HK1007688,40,M,HK Island,Living with Family,Self-Employed,3.6,18800.0,Credit Card,100000,24,31.03,1,3,5720,4000,0.517,,0,,15.7,713,0
HK1007689,26,F,New Territories,Owner,Trade & Logistics,7.0,23300.0,Credit Card,153000,24,25.11,1,4,8820,6120,0.641,,0,,2.1,645,0
HK1007690,51,F,HK Island,Private Rental,Construction,4.3,22000.0,Credit Card,44000,24,25.9,0,1,3650,1760,0.246,,0,,15.8,735,0
HK1007691,39,F,New Territories,Living with Family,Trade & Logistics,5.2,24600.0,Personal Loan,263000,36,7.98,1,3,3220,8240,0.466,,2,12.0,16.9,660,0
HK1007692,45,F,HK Island,Private Rental,Finance & Insurance,4.7,47100.0,Credit Card,208000,24,26.63,0,3,3840,8320,0.258,,0,,22.5,772,0
HK1007693,5,M,New Territories,Public Housing,Finance & Insurance,12.5,22200.0,Personal Loan,295000,60,6.53,1,5,4560,5780,0.466,,0,,14.3,706,0
HK1007694,42,F,New Territories,Public Housing,Retail & F&B,5.8,20600.0,Personal Loan,152000,24,7.1,2,4,1010,6810,0.38,,0,,11.0,682,0
HK1007695,30,F,New Territories,Owner,Construction,4.1,16100.0,Credit Card,88000,12,25.91,2,3,3290,3520,0.423,,0,,5.5,710,1
HK1007696,33,M,Kowloon,Owner,Public Sector,8.6,20700.0,Credit Card,84000,24,29.43,1,3,1990,3360,0.258,,0,,5.4,723,0
HK1007697,29,M,New Territories,Private Rental,Professional Services,3.6,36600.0,Personal Loan,350000,36,7.17,1,2,3950,10830,0.404,,1,6.0,7.1,700,0
HK1007698,51,M,New Territories,Living with Family,Professional Services,6.0,42300.0,Credit Card,74000,24,23.92,0,1,9210,2960,0.288,,0,,16.0,708,0
HK1007699,52,F,Kowloon,Private Rental,Retail & F&B,0.0,10100.0,Credit Card,46000,24,25.86,1,5,2430,1840,0.423,,0,,15.1,710,0
HK1007700,33,M,New Territories,Living with Family,Trade & Logistics,11.6,21100.0,Credit Card,40000,12,24.09,0,2,13040,1600,0.694,,0,,7.3,678,1
HK1007701,56,M,HK Island,Owner,Professional Services,8.1,29600.0,Credit Card,65000,12,25.86,1,2,2810,2600,0.183,,1,3.0,14.4,681,0
HK1007702,35,M,HK Island,Public Housing,Self-Employed,4.7,30700.0,Personal Loan,199000,12,6.28,0,1,2240,17150,0.632,,0,,10.6,678,0
HK1007703,41,M,Kowloon,Owner,Public Sector,9.1,13300.0,SME Facility,327000,12,10.07,0,2,1670,6540,0.617,0.558,1,7.0,18.1,681,0
HK1007704,36,F,New Territories,Owner,Professional Services,6.8,50800.0,Credit Card,189000,12,32.62,1,4,5130,7560,0.25,,0,,11.1,673,0
HK1007705,42,M,Kowloon,Owner,Retail & F&B,3.8,28300.0,Mortgage,2741000,300,2.42,0,2,4870,12190,0.603,0.449,0,,16.0,729,0
HK1007706,32,F,New Territories,Public Housing,Trade & Logistics,2.6,26000.0,Mortgage,1897000,120,2.9,0,2,13500,18230,1.22,0.686,0,,10.1,575,0
HK1007707,42,M,New Territories,Private Rental,Finance & Insurance,5.3,33900.0,Mortgage,3630000,120,3.59,1,2,3710,36050,1.173,0.582,0,,17.4,630,0
HK1007708,30,F,New Territories,Private Rental,Professional Services,5.1,19200.0,Credit Card,129000,12,30.09,2,4,3130,5160,0.432,,1,17.0,5.4,666,1
HK1007709,59,M,New Territories,Private Rental,Construction,1.8,22600.0,Personal Loan,215000,24,6.23,0,3,3790,9550,0.59,,0,,31.0,730,0
HK1007710,52,M,New Territories,Owner,Trade & Logistics,4.4,24700.0,Mortgage,1647000,360,3.44,0,2,3830,7340,0.452,0.726,1,14.0,19.1,692,0
HK1007711,51,M,New Territories,Owner,Trade & Logistics,0.6,42300.0,Mortgage,4146000,120,3.53,0,5,5590,41060,1.103,0.435,0,,23.7,617,0
HK1007712,45,M,New Territories,Owner,Trade & Logistics,11.6,53400.0,Credit Card,73000,24,29.82,3,3,3830,2920,0.126,,1,5.0,16.3,749,0
HK1007713,41,M,HK Island,Owner,Professional Services,9.8,28000.0,Personal Loan,166000,48,9.02,1,3,13100,4130,0.615,,0,,8.1,687,0
HK1007714,24,M,HK Island,Owner,Public Sector,8.1,24800.0,Credit Card,106000,24,25.98,2,3,2510,4240,0.272,,1,2.0,1.6,652,0
HK1007715,52,M,HK Island,Public Housing,Trade & Logistics,2.8,14000.0,Mortgage,766000,240,2.83,1,2,1580,4180,0.411,0.416,0,,13.0,728,0
HK1007716,46,F,New Territories,Public Housing,Self-Employed,0.3,24300.0,Credit Card,47000,12,31.3,2,4,7310,1880,0.378,,0,,15.2,746,0
HK1007717,51,M,New Territories,Living with Family,Construction,2.4,24300.0,Mortgage,1061000,360,2.83,2,5,4530,4380,0.367,0.572,0,,25.4,675,1
HK1007718,58,F,New Territories,Owner,Trade & Logistics,11.4,13400.0,Mortgage,1188000,180,4.05,0,5,1130,8820,0.743,0.706,0,,15.2,730,0
HK1007719,34,M,New Territories,Private Rental,Professional Services,,47600.0,Credit Card,334000,12,23.11,0,4,5610,13360,0.399,,0,,5.9,729,0
HK1007720,40,M,Kowloon,Owner,Professional Services,5.4,19700.0,Mortgage,1402000,180,4.33,3,3,6770,10600,0.882,0.843,0,,10.6,622,0
HK1007721,39,F,Kowloon,Private Rental,Retail & F&B,3.6,12800.0,Credit Card,29000,12,30.03,2,5,1070,1160,0.174,,0,,14.3,684,0
HK1007722,27,M,HK Island,Owner,Public Sector,12.1,33500.0,Personal Loan,177000,36,9.74,0,2,6160,5690,0.354,,0,,4.1,715,0
HK1007723,21,F,HK Island,Living with Family,Professional Services,9.6,37800.0,Mortgage,2118000,240,4.17,0,2,11280,13030,0.643,0.551,1,17.0,0.0,616,0
HK1007724,50,F,Kowloon,Owner,Retail & F&B,4.8,15400.0,Credit Card,45000,24,28.7,2,3,2880,1800,0.304,,1,8.0,16.6,689,0
HK1007725,49,F,HK Island,Owner,Finance & Insurance,4.0,95300.0,Personal Loan,395000,12,6.91,2,3,12200,34160,0.486,,0,,25.2,753,0
HK1007726,37,M,New Territories,Living with Family,Trade & Logistics,1.7,13900.0,Personal Loan,69000,48,5.15,2,3,3100,1590,0.337,,0,,7.4,701,0
HK1007727,58,F,HK Island,Living with Family,Retail & F&B,6.4,20100.0,Personal Loan,94000,12,9.79,1,2,6080,8250,0.713,,1,20.0,29.9,714,0
HK1007728,43,F,HK Island,Owner,Construction,1.7,12900.0,Personal Loan,34000,60,9.08,0,3,1440,710,0.167,,0,,17.6,769,0
HK1007729,45,F,New Territories,Living with Family,Self-Employed,0.1,18000.0,Mortgage,1816000,300,3.04,1,1,3670,8650,0.684,0.592,0,,21.4,727,0
HK1007730,39,M,HK Island,Public Housing,Self-Employed,2.2,31200.0,Credit Card,150000,24,23.91,1,4,3200,6000,0.295,,0,,12.2,689,0
HK1007731,21,M,Kowloon,Private Rental,Self-Employed,3.4,9800.0,Credit Card,45000,12,27.86,0,4,980,1800,0.284,,0,,0.0,698,1
HK1007732,52,M,Kowloon,Private Rental,Finance & Insurance,2.4,,Mortgage,2650000,180,3.26,1,5,2790,18630,0.669,0.489,0,,12.8,699,0
HK1007733,37,M,Kowloon,Owner,Self-Employed,4.9,30700.0,Mortgage,1356000,360,3.45,0,3,4150,6050,0.332,0.363,1,22.0,6.5,675,0
HK1007734,59,F,Kowloon,Owner,Trade & Logistics,4.4,13400.0,Mortgage,1385000,300,2.7,1,6,2910,6350,0.691,0.579,0,,19.5,714,0
HK1007735,53,F,Kowloon,Private Rental,Trade & Logistics,4.1,47400.0,Credit Card,107000,24,27.95,1,3,7690,4280,0.253,,0,,22.3,778,0
HK1007736,34,F,Kowloon,Public Housing,Self-Employed,2.1,21500.0,Personal Loan,213000,60,9.73,2,5,4050,4500,0.398,,0,,9.0,690,0
HK1007737,56,M,Kowloon,Owner,Professional Services,17.7,17700.0,Personal Loan,160000,36,7.47,1,5,3750,4970,0.493,,0,,14.0,722,0
HK1007738,39,F,Kowloon,Owner,Finance & Insurance,14.2,36600.0,Personal Loan,489000,24,8.31,0,1,9470,22190,0.865,,1,19.0,14.5,610,0
HK1007739,59,M,Kowloon,Private Rental,Finance & Insurance,2.4,46900.0,Personal Loan,258000,36,8.44,1,2,3360,8140,0.245,,0,,33.3,756,0
HK1007740,49,F,New Territories,Private Rental,Professional Services,4.9,23600.0,Personal Loan,269000,12,8.93,0,1,4660,23520,1.194,,2,13.0,14.5,511,1
HK1007741,45,M,Kowloon,Public Housing,Retail & F&B,1.8,17000.0,Credit Card,80000,12,26.09,3,2,1400,3200,0.271,,2,21.0,17.3,622,1
HK1007742,45,M,New Territories,Owner,Professional Services,6.2,53000.0,Credit Card,276000,12,31.07,0,4,11920,11040,0.433,,0,,18.9,729,0
HK1007743,25,F,Kowloon,Owner,Self-Employed,1.7,16400.0,Personal Loan,67000,60,4.78,0,2,3860,1260,0.312,,0,,3.6,746,0
HK1007744,33,M,New Territories,Owner,Finance & Insurance,17.8,27900.0,Personal Loan,227000,60,5.72,2,3,12420,4360,0.601,,0,,7.9,747,0
HK1007745,31,F,HK Island,Private Rental,Trade & Logistics,6.7,17800.0,Personal Loan,146000,36,7.7,1,3,2780,4550,0.412,,1,3.0,6.9,608,0
HK1007746,31,M,Kowloon,Owner,Public Sector,8.2,22900.0,Personal Loan,90000,60,8.3,3,1,6300,1840,0.355,,0,,7.0,662,0
HK1007747,26,M,Kowloon,Public Housing,Professional Services,2.8,40800.0,Personal Loan,229000,48,7.33,2,4,5250,5520,0.264,,0,,3.6,706,0
HK1007748,21,M,New Territories,Owner,Self-Employed,0.0,12400.0,Mortgage,1142000,120,3.48,1,6,3410,11280,1.185,0.534,0,,0.0,525,1
HK1007749,48,F,New Territories,Private Rental,Public Sector,10.2,30000.0,Credit Card,84000,12,29.83,3,2,8120,3360,0.383,,0,,18.8,694,0
HK1007750,40,F,Kowloon,Living with Family,Professional Services,8.0,14100.0,SME Facility,174000,60,7.8,0,3,690,3480,0.296,0.544,2,2.0,9.2,651,0
HK1007751,34,M,New Territories,Public Housing,Public Sector,21.0,17800.0,Credit Card,68000,24,27.78,4,4,3990,2720,0.377,,0,,6.8,669,0
HK1007752,40,F,New Territories,Private Rental,Self-Employed,8.6,21000.0,Mortgage,897000,360,3.43,0,3,3540,3990,0.359,0.609,0,,11.2,715,0
HK1007753,21,M,New Territories,Public Housing,Professional Services,0.2,17400.0,Personal Loan,240000,36,7.48,0,2,6220,7460,0.786,,0,,0.0,669,0
HK1007754,39,M,HK Island,Private Rental,Construction,3.2,18300.0,Credit Card,78000,24,21.96,2,2,2920,3120,0.33,,0,,11.7,742,0
